administrative_area_code,longitude,road_name,date,sprayer,supporting_staff,detective,day_of_week,meeting_location,locksmith,neighborhood,latitude,police_officer,meeting_time,year
67000340,120.1890247,,2015/10/16,17,40.0,1.0,五,大和路360巷,3.0,大港里,23.0150932,2.0,815,104
67000340,120.2224925,,2015/10/16,18,42.0,1.0,五,北園街,3.0,元寶里,23.0112414,2.0,815,104
67000340,120.2241747,,2015/10/16,31,68.0,1.0,五,林森路三段,4.0,重興里,23.0066086,3.0,1315,104
67000330,120.2125515,,2015/10/16,45,116.0,1.0,五,大同路2段482巷,8.0,大忠里,22.9725461,7.0,815,104
67000330,120.2121505,,2015/10/16,27,72.0,1.0,五,中華南路一段175巷,6.0,大忠里,22.9693566,5.0,1315,104
67000320,120.2197537,,2015/10/16,44,98.0,1.0,五,中華東路三段380巷,5.0,忠孝里,22.974765,4.0,815,104
67000320,120.2275931,,2015/10/16,38,70.0,1.0,五,崇善一街,4.0,崇信里,22.98007,3.0,1315,104
67000310,120.2443626,,2015/10/16,19,42.0,1.0,五,國華街,3.0,復華里,23.0169614,2.0,815,104
67000310,120.246974,,2015/10/16,31,72.0,1.0,五,國華街,6.0,復華里,23.014561,5.0,1315,104
67000180,120.3067181,,2015/10/17,21,20.0,1.0,六,健康路,3.0,清水/觀音,23.0319807,2.0,815,104
67000180,120.3067181,,2015/10/17,21,20.0,1.0,六,健康路,2.0,武安市場,23.0319807,1.0,1330,104
67000350,120.1677968,,2015/10/17,15,36.0,1.0,六,安中路四段290巷,1.0,淵西里,23.0516286,1.0,815,104
67000350,120.184714,,2015/10/17,17,40.0,1.0,六,安中路二段,1.0,溪心里,23.0472321,1.0,815,104
67000350,120.18231,,2015/10/17,19,44.0,1.0,六,海佃路三段,1.0,溪心里,23.0487592,1.0,1330,104
67000350,120.2111489,,2015/10/17,21,48.0,1.0,六,安通路四段47巷,1.0,安西里,23.029828,1.0,1330,104
67000330,120.1923945,,2015/10/17,7,16.0,1.0,六,德興路,1.0,明興里,22.9652114,1.0,815,104
67000330,120.1923945,,2015/10/17,18,46.0,1.0,六,德興路,4.0,郡南里,22.9652114,3.0,815,104
67000330,120.1926364,,2015/10/17,34,86.0,1.0,六,德興路232巷,6.0,建南里,22.9602436,5.0,1330,104
67000320,120.2330687,,2015/10/17,69,154.0,1.0,六,臺南文化路,7.0,和平里,22.9778359,6.0,815,104
67000320,120.21551,,2015/10/17,35,78.0,1.0,六,東門路一段,7.0,泉南里,22.9872381,6.0,1330,104
67000320,120.2345486,,2015/10/17,19,44.0,1.0,六,臺南仁和路,2.0,仁和里,22.9690463,1.0,1330,104
67000280,120.2989342,,2015/10/17,4,4.0,1.0,六,大仁七街,1.0,八甲里,22.9747131,1.0,815,104
67000280,120.2974875,,2015/10/17,6,4.0,1.0,六,公園路與公園八街,1.0,許厝里,22.9642889,1.0,815,104
67000270,120.2268567,,2015/10/17,9,8.0,1.0,六,保華路與崇德路交叉口,2.0,成功里,22.9593157,1.0,1330,104
67000370,120.1995212,,2015/10/18,33,85.0,1.0,日,府緯街4巷,6.0,仙草里,22.9843172,5.0,815,104
67000370,120.2005111,,2015/10/18,5,25.0,1.0,日,成功路,2.0,普濟里,22.9997379,1.0,1330,104
67000370,120.2090649,,2015/10/18,21,60.0,1.0,日,青年路,4.0,青年里,22.9919878,3.0,1330,104
67000360,120.1795636,,2015/10/18,14,30.0,1.0,日,永華五街,1.0,建平里,22.9917952,1.0,815,104
67000360,120.1798235,,2015/10/18,14,30.0,1.0,日,健康一街16巷,1.0,文平里,22.9829685,1.0,815,104
67000360,120.1489778,,2015/10/18,5,9.0,1.0,日,世平路,1.0,金城里,22.9967723,1.0,1330,104
67000360,120.1763407,,2015/10/18,22,44.0,1.0,日,建平一街202巷,2.0,國平里,22.9854196,1.0,1330,104
67000340,120.2212428,,2015/10/18,12,26.0,1.0,日,長榮路4段,3.0,振興里,23.0067335,2.0,815,104
67000340,120.2150908,,2015/10/18,16,36.0,1.0,日,公園路769巷,2.0,正覺里,23.0185361,1.0,815,104
67000340,120.2227661,,2015/10/18,15,32.0,1.0,日,大武街597巷,2.0,永祥里,23.0176225,1.0,1330,104
67000340,120.2227661,,2015/10/18,21,44.0,1.0,日,大武街597巷,3.0,永祥里,23.0176225,2.0,1330,104
67000310,120.2380361,,2015/10/18,10,24.0,1.0,日,中山東路,2.0,中興里,23.0075357,1.0,815,104
67000310,120.2248661,,2015/10/18,8,16.0,1.0,日,大橋一街253巷,1.0,大橋里,23.0150646,1.0,815,104
67000310,120.2722515,,2015/10/18,14,30.0,1.0,日,富強路一段2巷,2.0,西勢里,23.0136389,1.0,1330,104
67000200,120.29489,,2015/10/18,13,14.0,1.0,日,中興街1,2.0,新和里,23.0786111,1.0,815,104
67000200,120.29489,,2015/10/18,13,14.0,1.0,日,中興街,2.0,新和里,23.0786111,1.0,1330,104
67000070,120.256533,,2015/10/18,15,14.0,1.0,日,忠孝路,1.0,東角里,23.1839989,1.0,815,104
67000070,120.251622,,2015/10/18,15,14.0,1.0,日,民權路,1.0,晉江里,23.18129,1.0,815,104
67000070,120.3174991,,2015/10/18,10,9.0,1.0,日,大同街,1.0,大埕里,23.1938794,1.0,1330,104
67000070,120.2497,,2015/10/18,10,9.0,1.0,日,麻豆中正路,1.0,市五市場,23.185392,1.0,1330,104
67000370,120.2096961,,2015/10/19,36,90.0,1.0,一,府連路,6.0,法華里,22.9825225,5.0,815,104
67000370,120.2096961,,2015/10/19,36,90.0,1.0,一,府連路,5.0,法華里,22.9825225,4.0,1330,104
67000360,120.1682331,,2015/10/19,18,44.0,1.0,一,育平五街,2.0,育平里,22.990794,1.0,815,104
67000360,120.157375,,2015/10/19,8,22.0,0.0,一,古堡街,1.0,海頭里,23.0027938,1.0,815,104
67000360,120.166243,,2015/10/19,3,6.0,1.0,一,永華路二段,1.0,育平里,22.9913383,0.0,1330,104
67000360,120.1691073,,2015/10/19,10,26.0,0.0,一,安平路606巷,1.0,平安里,22.999176,1.0,1330,104
67000350,120.177166,,2015/10/19,17,42.0,1.0,一,海佃路四段,1.0,淵東里,23.0556501,1.0,815,104
67000350,120.2200855,,2015/10/19,13,34.0,1.0,一,長和路二段,1.0,州南里,23.0633841,1.0,815,104
67000350,120.223921,,2015/10/19,17,42.0,1.0,一,開安三街,1.0,安順里,23.0486332,1.0,1330,104
67000340,120.2241747,,2015/10/19,26,58.0,1.0,一,林森路三段,4.0,華興里、國興里,23.0066086,3.0,815,104
67000340,120.1960877,,2015/10/19,42,90.0,1.0,一,文賢一路,6.0,文成里,23.0081211,5.0,1330,104
67000330,120.195244,,2015/10/19,5,14.0,1.0,一,永成路三段,1.0,府南里A,22.9743809,1.0,815,104
67000330,120.1890713,,2015/10/19,18,48.0,1.0,一,金華路一段530巷,4.0,府南里B,22.9614612,3.0,815,104
67000330,120.1781775,,2015/10/19,17,46.0,1.0,一,喜樹路206巷,3.0,喜北里,22.9432293,2.0,815,104
67000330,120.1859204,,2015/10/19,15,46.0,1.0,一,新建路17巷,5.0,光明里,22.9727896,4.0,1330,104
67000320,120.2219427,,2015/10/19,20,51.0,1.0,一,林森路一段,2.0,龍山里,22.9849348,1.0,815,104
67000320,120.23219,,2015/10/19,30,72.0,1.0,一,莊敬路205巷,7.0,莊敬里,22.9969634,6.0,815,104
67000320,120.2262888,,2015/10/19,31,72.0,1.0,一,東平路,5.0,東明里,22.9955708,4.0,1330,104
67000320,120.2256961,,2015/10/19,10,24.0,1.0,一,東安路251巷,2.0,小東里,22.9964818,1.0,1330,104
67000310,129.6461416,,2015/10/19,35,76.0,1.0,一,新民街,5.0,鹽行里,49.279711,4.0,1330,104
67000370,120.1890318,,2015/10/20,10,24.0,1.0,二,永華一街,2.0,大涼里,22.9894717,1.0,815,104
67000370,120.2040197,,2015/10/20,18,38.0,1.0,二,南門路,4.0,五妃里,22.9830731,3.0,815,104
67000370,120.1883564,,2015/10/20,11,26.0,1.0,二,金城街,2.0,大涼里,22.994216,1.0,1315,104
67000370,120.2114573,,2015/10/20,13,30.0,1.0,二,民族路三路,2.0,三合里,22.994328,1.0,1315,104
67000360,120.158737,,2015/10/20,10,22.0,1.0,二,湖內二街,1.0,金城里,22.9984491,1.0,815,104
67000360,120.1639957,,2015/10/20,4,9.0,1.0,二,平豐路,1.0,育平里,22.9913997,1.0,815,104
67000360,120.1802356,,2015/10/20,8,18.0,1.0,二,建平八街,1.0,建平里,22.9906759,1.0,1315,104
67000360,120.1792167,,2015/10/20,8,18.0,1.0,二,怡平路,1.0,建平里,22.9932557,1.0,1315,104
67000350,120.2217666,,2015/10/20,8,24.0,1.0,二,環福街,1.0,塭南里,23.0736838,1.0,815,104
67000350,120.1847001,,2015/10/20,34,80.0,1.0,二,郡安路六段120巷,2.0,國安里,23.0267699,1.0,1315,104
67000350,120.1972734,,2015/10/20,9,26.0,1.0,二,安中路一段639巷,1.0,梅花里,23.0400756,1.0,1315,104
67000340,120.2258835,,2015/10/20,32,66.0,1.0,二,南園街101巷,8.0,國興里,23.0081474,7.0,815,104
67000340,120.1872052,,2015/10/20,33,68.0,1.0,二,武聖路,4.0,大豐里,23.008084,3.0,815,104
67000340,120.20905,,2015/10/20,16,34.0,1.0,二,北安路一段176巷,2.0,成功里1,23.018218,1.0,1315,104
67000340,120.20905,,2015/10/20,16,34.0,1.0,二,北安路一段176巷,2.0,成功里2,23.018218,1.0,1315,104
67000330,120.2157711,,2015/10/20,10,28.0,1.0,二,大同路二段686巷,3.0,大恩里A,22.9677537,2.0,815,104
67000330,120.2115816,,2015/10/20,10,28.0,1.0,二,國民路176巷,2.0,大恩里B,22.9677266,1.0,815,104
67000330,120.1887933,,2015/10/20,11,32.0,1.0,二,永南四街及南豐街,3.0,文南里A,22.9840326,2.0,1315,104
67000330,120.1852818,,2015/10/20,9,26.0,1.0,二,健康路二段,3.0,文南里B,22.9825699,2.0,1315,104
67000320,120.2114051,,2015/10/20,16,34.0,1.0,二,大同路一段,2.0,大同里,22.9872059,1.0,815,104
67000320,120.2150235,,2015/10/20,13,32.0,1.0,二,民族路一段,3.0,成大里,22.9941286,2.0,815,104
67000320,120.2245733,,2015/10/20,30,68.0,1.0,二,林森路二段,4.0,新東里,23.0002278,3.0,1315,104
67000320,120.2261284,,2015/10/20,8,20.0,0.0,二,崇學路230巷,1.0,崇信里,22.9814661,1.0,1315,104
67000310,120.2400426,,2015/10/20,15,34.0,1.0,二,南工街,2.0,三合里,23.0103698,1.0,815,104
67000310,120.2390239,,2015/10/20,11,26.0,1.0,二,南工街,2.0,三合里,23.0132511,1.0,1315,104
67000370,120.2143944,,2015/10/21,15,36.0,1.0,三,康樂街與大勇街,2.0,民生里、郡西里,22.9882114,1.0,815,104
67000370,120.1933076,,2015/10/21,18,42.0,1.0,三,民權路與西賢六街,2.0,西賢里,22.9982223,1.0,815,104
67000370,120.1996507,,2015/10/21,18,42.0,1.0,三,友愛街與忠義路二段,2.0,永福里,22.9914679,1.0,1315,104
67000370,120.2031579,,2015/10/21,8,22.0,1.0,三,忠義路二段,1.0,永福里,22.9941578,1.0,1315,104
67000370,120.2115155,,2015/10/21,9,24.0,1.0,三,北門路一段,2.0,青年里,22.9926156,1.0,1315,104
67000360,120.1722788,,2015/10/21,8,20.0,1.0,三,安平路500巷,1.0,平安里,22.9988534,1.0,815,104
67000360,120.1846353,,2015/10/21,3,10.0,1.0,三,建平六街,1.0,文平里,22.98719,1.0,1315,104
67000350,120.207966,,2015/10/21,29,74.0,1.0,三,泰安街,2.0,溪頂里,23.027609,1.0,815,104
67000350,120.1914382,,2015/10/21,14,34.0,1.0,三,海佃路一段,1.0,溪墘里,23.0256444,1.0,1315,104
67000340,120.2286683,,2015/10/21,39,82.0,1.0,三,力行一街,5.0,華興里、力行里,23.0082926,4.0,815,104
67000340,120.217268,,2015/10/21,6,14.0,1.0,三,北門路三段,1.0,實踐里,23.0140972,1.0,815,104
67000340,120.1917461,,2015/10/21,39,82.0,1.0,三,大港街,4.0,大和里,23.0138912,3.0,1315,104
67000340,120.2063069,,2015/10/21,17,38.0,1.0,三,成功路,2.0,玉皇里,22.9982473,1.0,1315,104
67000330,120.1837586,,2015/10/21,9,26.0,1.0,三,明興路,2.0,喜東里,22.948304,1.0,815,104
67000330,120.2131139,,2015/10/21,7,18.0,1.0,三,大林路,2.0,大林里,22.9758433,1.0,815,104
67000330,120.1872466,,2015/10/21,5,14.0,1.0,三,鹽埕路159巷,1.0,白雪里A,22.9694579,1.0,1315,104
67000330,120.188928,,2015/10/21,5,14.0,1.0,三,鹽埕路103巷,1.0,白雪里B,22.9658431,1.0,1315,104
67000330,120.1784125,,2015/10/21,7,18.0,1.0,三,喜樹路,1.0,喜南里,22.9410861,1.0,1315,104
67000320,120.1951361,,2015/10/21,20,48.0,1.0,三,東門路一段,4.0,東門里,22.9952871,3.0,815,104
67000320,120.230259,,2015/10/21,25,60.0,1.0,三,崇善六街,4.0,崇善里,22.9729048,3.0,815,104
67000320,120.224518,,2015/10/21,15,38.0,1.0,三,林森路二段,2.0,崇誨里,22.990211,1.0,1315,104
67000320,120.2259508,,2015/10/21,29,68.0,1.0,三,崇明十三街10巷,4.0,崇德里,22.9745751,3.0,1315,104
67000310,120.2318204,,2015/10/21,12,26.0,1.0,三,六合路58巷,2.0,六合里,23.0103975,1.0,815,104
67000310,120.2274126,,2015/10/21,27,61.0,1.0,三,中華西街231巷,4.0,西橋里,23.013019,3.0,1315,104
67000370,120.1891043,,2015/10/22,44,100.0,1.0,四,臺南市西和路,5.0,藥王里、協和里,23.0004892,4.0,815,104
67000370,120.2029624,,2015/10/22,15,34.0,1.0,四,臺南市忠義路二段,2.0,永華里,22.992654,1.0,1315,104
67000360,120.17127,,2015/10/22,12,26.0,1.0,四,臺南市安平路550巷,1.0,平安里,23.000407,1.0,815,104
67000350,120.187642,,2015/10/22,12,28.0,1.0,四,臺南市本原街二段116巷,1.0,溪心里,23.0573233,1.0,1315,104
67000340,120.2105826,,2015/10/22,7,20.0,1.0,四,臺南市西華街,1.0,公園里,23.0000938,1.0,815,104
67000340,120.201242,,2015/10/22,21,48.0,1.0,四,臺南市公園南路,3.0,和順里,23.0038331,2.0,815,104
67000340,120.2247321,,2015/10/22,23,52.0,1.0,四,臺南市北園街114巷,4.0,元寶里,23.0123478,3.0,1315,104
67000330,120.2116106,,2015/10/22,9,26.0,1.0,四,臺南市國民路,2.0,大恩里A,22.966502,1.0,815,104
67000330,120.2116106,,2015/10/22,14,38.0,1.0,四,臺南市國民路,3.0,大恩里B,22.966502,2.0,815,104
67000330,120.1852751,,2015/10/22,15,36.0,1.0,四,臺南市新建路,4.0,彰南里,22.9669916,3.0,1315,104
67000330,120.1931703,,2015/10/22,8,24.0,1.0,四,臺南市興隆路,2.0,建南里,22.9587805,1.0,1315,104
67000320,120.2343949,,2015/10/22,23,56.0,1.0,四,臺南市富農街一段,3.0,自強里,22.9828233,2.0,815,104
67000320,120.2307625,,2015/10/22,18,42.0,1.0,四,臺南市東光路一段,2.0,東光里,22.990157,1.0,815,104
67000320,120.2331186,,2015/10/22,11,24.0,1.0,四,臺南中華東路二段133巷,1.0,東聖里,22.98711,1.0,815,104
67000320,120.2179941,,2015/10/22,26,62.0,1.0,四,臺南市府連東路,3.0,泉南里,22.9842102,2.0,815,104
67000320,120.2395567,,2015/10/22,26,62.0,1.0,四,裕農路,3.0,後甲里,22.9892238,2.0,1315,104
67000320,120.2395567,,2015/10/22,26,62.0,1.0,四,裕農路 ,3.0,後甲里,22.9892238,2.0,1315,104
67000320,120.23617,,2015/10/22,35,82.0,1.0,四,富農街二段108巷,4.0,關聖里,22.9874643,3.0,1315,104
67000320,120.2345486,,2015/10/22,34,80.0,1.0,四,臺南仁和路,4.0,仁和里,22.9690463,3.0,1315,104
67000310,120.2925056,,2015/10/22,8,20.0,1.0,四,新臺南市興街,1.0,六合里,23.0768386,1.0,815,104
67000310,120.237073,,2015/10/22,13,32.0,1.0,四,臺南市正南五街520巷,2.0,鹽行里,23.0384951,1.0,1315,104
67000310,120.2360974,,2015/10/22,11,28.0,1.0,四,臺南市振興路,2.0,五王里,23.0126491,1.0,1315,104
67000370,120.1983336,,2015/10/23,28,72.0,1.0,五,普濟街,5.0,水仙里,22.9981488,4.0,815,104
67000370,120.1972918,,2015/10/23,28,72.0,1.0,五,海安路與民權路口,5.0,水仙里,22.9968601,4.0,1315,104
67000360,120.1638753,,2015/10/23,5,11.0,1.0,五,平豐路,1.0,平通里,22.9942409,1.0,815,104
67000360,120.1594181,,2015/10/23,3,7.0,1.0,五,國勝路35巷,1.0,西門里,23.0010805,1.0,1315,104
67000350,120.1954946,,2015/10/23,11,30.0,1.0,五,安富街251巷,1.0,安富里,23.0257399,1.0,815,104
67000350,120.193348,,2015/10/23,8,24.0,1.0,五,大安街187巷,1.0,理想里,23.0344561,1.0,1315,104
67000350,120.2154224,,2015/10/23,11,30.0,1.0,五,安和路一段96巷,1.0,安和里,23.0288117,1.0,1315,104
67000340,120.2224925,,2015/10/23,15,36.0,1.0,五,北園街,2.0,新勝里,23.0112414,1.0,815,104
67000340,120.1991827,,2015/10/23,15,36.0,1.0,五,海安路三段,2.0,安民里,23.0022084,1.0,815,104
67000340,120.2052315,,2015/10/23,23,54.0,1.0,五,育德一街與文成路,3.0,成德里,23.0150561,2.0,1315,104
67000330,120.1887933,,2015/10/23,8,24.0,1.0,五,永南四街與美南街交叉口,2.0,文南里,22.9840326,1.0,815,104
67000330,120.195244,,2015/10/23,7,18.0,1.0,五,永成路三段,2.0,府南里,22.9743809,1.0,815,104
67000330,120.1991287,,2015/10/23,5,14.0,1.0,五,新都路與永成路三段,1.0,郡南里,22.9687954,1.0,1315,104
67000330,120.1953619,,2015/10/23,16,48.0,1.0,五,永成路三段881巷,4.0,建南里,22.9635911,3.0,1315,104
67000320,120.2329291,,2015/10/23,28,68.0,1.0,五,中華東路二段185巷,4.0,自強里,22.9846494,3.0,815,104
67000320,120.2152509,,2015/10/23,33,78.0,1.0,五,崇德22街,4.0,崇文里,22.9891907,3.0,815,104
67000320,120.221791,,2015/10/23,22,56.0,1.0,五,榮譽街,4.0,崇學里,22.977634,3.0,815,104
67000320,120.2318519,,2015/10/23,13,34.0,1.0,五,裕農路446巷,2.0,富強里,22.9856651,1.0,1315,104
67000320,120.2165728,,2015/10/23,16,40.0,1.0,五,崇明四街,2.0,忠孝里,22.9801525,1.0,1315,104
67000320,120.224691,,2015/10/23,15,38.0,1.0,五,林森路二段192巷,2.0,崇誨里,22.989778,1.0,1315,104
67000320,120.2284234,,2015/10/23,34,84.0,1.0,五,崇德十二街,4.0,崇成里,22.9717524,3.0,1315,104
67000310,120.228597,,2015/10/23,15,38.0,1.0,五,大橋五街,2.0,大橋里,23.02232,1.0,815,104
67000310,120.2332067,,2015/10/23,18,44.0,1.0,五,東橋一路,2.0,東橋里,23.0192253,1.0,815,104
67000310,120.246974,,2015/10/23,15,38.0,1.0,五,國華街,2.0,復華里,23.014561,1.0,1315,104
67000310,120.2458901,,2015/10/23,13,34.0,1.0,五,復華八街47巷,2.0,復華里,23.0154106,1.0,1315,104
67000190,120.305305,,2015/10/23,12,24.0,1.0,五,台南是陽光北一路152巷,2.0,小新里,23.1160991,1.0,815,104
67000340,120.2206534,,2015/10/24,26,60.0,1.0,六,東豐路227巷24弄,7.0,仁愛里,23.0042556,6.0,815,104
67000340,120.2241747,,2015/10/24,9,24.0,1.0,六,林森路三段,2.0,重興里,23.0066086,1.0,1315,104
67000340,120.2224925,,2015/10/24,21,52.0,1.0,六,北園街,4.0,開元里,23.0112414,3.0,1315,104
67000320,120.2114051,,2015/10/24,11,26.0,1.0,六,大同路一段,1.0,大同里,22.9872059,1.0,815,104
67000320,120.2379523,,2015/10/24,3,40.0,1.0,六,東成街200巷,2.0,虎尾里,22.9796653,1.0,815,104
67000320,120.2307944,,2015/10/24,25,62.0,1.0,六,崇善四街,3.0,崇善里,22.9752229,2.0,815,104
67000320,120.434881,,2015/10/24,16,40.0,1.0,六,林森路一段,2.0,大同里,23.711641,1.0,815,104
67000320,120.2279031,,2015/10/24,20,48.0,1.0,六,崇道路,2.0,崇德里,22.9722322,1.0,815,104
67000320,120.7334113,,2015/10/24,14,36.0,1.0,六,東平路,2.0,小東里、莊敬里,24.1346073,1.0,1315,104
67000320,121.154929,,2015/10/24,25,62.0,1.0,六,仁和路,3.0,仁和里、德高里,24.0476279,2.0,1315,104
67000320,120.23431,,2015/10/24,17,42.0,1.0,六,仁和路113巷,2.0,和平里、仁和里,22.9711391,1.0,1315,104
67000320,120.23482,,2015/10/24,21,44.0,1.0,六,東成街,3.0,虎尾里,22.9801095,2.0,1315,104
67000320,120.2218808,,2015/10/24,9,22.0,1.0,六,東寧路120巷,1.0,中西里,22.9906226,1.0,1315,104
67000310,120.2472343,,2015/10/24,8,24.0,1.0,六,復國二路,2.0,復國里,23.0054164,1.0,815,104
67000310,120.23396,,2015/10/24,9,16.0,1.0,六,鹽忠街,2.0,鹽洲里,23.039992,1.0,815,104
67000310,121.235295,,2015/10/24,13,34.0,1.0,六,忠勇街,2.0,中華里,24.843313,1.0,1315,104
67000210,120.2371216,,2015/10/24,12,12.0,1.0,六,安定,1.0,安定,23.1215935,1.0,1315,104
67000210,120.2371216,,2015/10/24,3,6.0,1.0,六,安定,1.0,新吉,23.1215935,1.0,1315,104
67000180,120.2964532,,2015/10/24,4,8.0,1.0,六,新化豐榮里洋子,1.0,豐榮里,23.0345175,1.0,815,104
67000180,120.313865,,2015/10/24,7,14.0,1.0,六,新化東榮里中興路,1.0,東榮里,23.032839,1.0,815,104
67000180,120.3077044,,2015/10/24,11,22.0,1.0,六,新化協興里363巷,2.0,協興里,23.0426237,1.0,1315,104
67000150,120.144496,,2015/10/24,10,12.0,1.0,六,大埕里,1.0,大埕里,23.1453614,1.0,815,104
67000150,120.1524351,,2015/10/24,5,6.0,1.0,六,大寮里,1.0,大寮里,23.1457093,1.0,815,104
67000370,120.2009221,,2015/10/25,30,72.0,1.0,日,南寧街,4.0,進學里,22.9849805,4.0,815,104
67000370,120.1927552,,2015/10/25,4,12.0,1.0,日,金華路三段,1.0,民生里,22.9906736,1.0,1330,104
67000370,120.2003284,,2015/10/25,3,10.0,1.0,日,西門路二段300巷,1.0,天后里,22.9966072,1.0,1330,104
67000370,120.186732,,2015/10/25,5,14.0,1.0,日,中華西路二段,1.0,光賢里,23.005977,1.0,1330,104
67000370,120.1884037,,2015/10/25,6,16.0,1.0,日,民權路三段,1.0,協進里,22.9989782,1.0,1330,104
67000360,120.1675956,,2015/10/25,17,36.0,0.0,日,安北路16巷,1.0,石門里,23.0002884,1.0,815,104
67000360,120.1668411,,2015/10/25,4,9.0,0.0,日,育平路,1.0,育平里,22.988415,1.0,815,104
67000360,120.1698346,,2015/10/25,13,27.0,0.0,日,育平九街,1.0,平通里,22.9953124,1.0,1330,104
67000360,120.182987,,2015/10/25,6,13.0,1.0,日,建平十五街,1.0,建平里,22.9962744,0.0,1330,104
67000360,120.1746711,,2015/10/25,3,7.0,1.0,日,平通路,1.0,華平里,22.9931312,0.0,1330,104
67000350,120.2069407,,2015/10/25,6,20.0,1.0,日,長溪路一段,1.0,安慶里,23.0389591,1.0,815,104
67000350,120.2200855,,2015/10/25,12,30.0,1.0,日,長和路二段,1.0,州南里,23.0633838,1.0,815,104
67000350,120.1222245,,2015/10/25,5,18.0,1.0,日,青砂街一段,1.0,沙崙里,23.0729854,1.0,1330,104
67000350,120.1853738,,2015/10/25,6,20.0,0.0,日,海中街,0.0,海西里A,23.0387931,0.0,1330,104
67000350,120.180891,,2015/10/25,7,22.0,1.0,日,海環街437巷,1.0,海西里B,23.041175,1.0,1330,104
67000330,120.1859198,,2015/10/25,13,20.0,1.0,日,新建路17巷,4.0,光明里,22.9728069,4.0,815,104
67000330,120.1858733,,2015/10/25,4,12.0,1.0,日,新建路55巷,1.0,開南里,22.9655643,1.0,815,104
67000330,120.2114363,,2015/10/25,13,32.0,1.0,日,大同路二路640巷,2.0,大恩里、大忠里,22.9733855,2.0,1330,104
67000330,120.1742254,,2015/10/25,5,14.0,1.0,日,鯤鯓路101巷,1.0,鯤鯓里,22.9511737,1.0,1330,104
67000330,120.1952928,,2015/10/25,6,16.0,1.0,日,新興路217巷,1.0,田寮里,22.9761804,1.0,1330,104
67000320,120.2330687,,2015/10/25,12,30.0,1.0,日,文化路,2.0,和平里,22.9778359,1.0,815,104
67000320,120.2200538,,2015/10/25,3,10.0,1.0,日,東寧路15巷,1.0,中西里,22.9930297,0.0,815,104
67000320,120.215325,,2015/10/25,6,16.0,1.0,日,育樂街 ,1.0,成大里,22.99596,0.0,815,104
